instancia,n,grafo,threads,fusiones,tiempo
21622,27,arbol,23,2,0.582181
21623,27,arbol,24,2,0.684877
21624,27,arbol,25,1,0.825744
21625,27,arbol,26,13,1.01889
21626,27,arbol,27,2,0.888072
21627,27,arbol,28,4,0.804259
21628,27,arbol,29,0,0.693373
21629,27,arbol,30,1,0.688111
21630,27,arbol,31,0,0.87651
21631,27,arbol,32,12,1.02975
21632,27,arbol,33,0,0.84625
21633,27,arbol,34,11,1.09285
21634,27,arbol,35,0,0.898509
21635,27,arbol,36,0,0.990626
21636,27,arbol,37,0,0.939459
21637,27,arbol,38,0,0.877692
21638,27,arbol,39,8,1.32309
21639,27,arbol,40,4,1.03806
21640,27,arbol,1,0,0.095219
21641,27,arbol,2,6,0.244667
21642,27,arbol,3,4,0.20574
21643,27,arbol,4,11,0.467943
21644,27,arbol,5,8,0.328718
21645,27,arbol,6,11,0.313092
21646,27,arbol,7,4,0.213678
21647,27,arbol,8,0,0.230185
21648,27,arbol,9,0,0.230216
21649,27,arbol,10,4,0.511859
21650,27,arbol,11,0,0.344851
21651,27,arbol,12,0,0.314257
21652,27,arbol,13,0,0.43787
21653,27,arbol,14,11,0.552236
21654,27,arbol,15,0,0.362699
21655,27,arbol,16,11,0.583176
21656,27,arbol,17,0,0.436928
21657,27,arbol,18,0,0.515571
21658,27,arbol,19,0,0.471731
21659,27,arbol,20,11,0.678448
21660,27,arbol,21,3,0.519691
21661,27,arbol,22,15,0.787395
21662,27,arbol,23,12,0.846877
21663,27,arbol,24,1,0.754807
21664,27,arbol,25,1,0.601826
21665,27,arbol,26,0,0.694001
21666,27,arbol,27,0,0.728662
21667,27,arbol,28,1,0.845115
21668,27,arbol,29,6,0.886533
21669,27,arbol,30,2,0.941397
21670,27,arbol,31,10,2.60844
21671,27,arbol,32,4,0.892436
21672,27,arbol,33,1,0.956067
21673,27,arbol,34,2,0.906398
21674,27,arbol,35,0,1.11464
21675,27,arbol,36,8,0.996376
21676,27,arbol,37,11,1.18138
21677,27,arbol,38,8,1.1301
21678,27,arbol,39,11,1.20987
21679,27,arbol,40,0,1.10361
21680,27,arbol,1,0,0.075184
21681,27,arbol,2,1,0.112126
21682,27,arbol,3,0,0.125407
21683,27,arbol,4,8,0.35525
21684,27,arbol,5,2,0.234231
21685,27,arbol,6,8,0.301612
21686,27,arbol,7,0,0.171919
21687,27,arbol,8,5,0.311431
21688,27,arbol,9,0,0.238027
21689,27,arbol,10,0,0.225743
21690,27,arbol,11,0,0.273877
21691,27,arbol,12,4,0.450691
21692,27,arbol,13,9,0.459927
21693,27,arbol,14,5,0.45517
21694,27,arbol,15,11,0.54247
21695,27,arbol,16,12,1.59018
21696,27,arbol,17,2,0.541425
21697,27,arbol,18,9,0.678411
21698,27,arbol,19,1,0.49269
21699,27,arbol,20,11,0.693827
21700,27,arbol,21,0,0.698708
21701,27,arbol,22,2,0.673691
21702,27,arbol,23,11,0.873447
21703,27,arbol,24,2,0.778661
21704,27,arbol,25,11,0.83027
21705,27,arbol,26,1,0.692532
21706,27,arbol,27,11,0.9596
21707,27,arbol,28,0,0.874642
21708,27,arbol,29,9,0.852396
21709,27,arbol,30,11,0.862464
21710,27,arbol,31,2,0.841803
21711,27,arbol,32,2,0.857251
21712,27,arbol,33,11,0.981983
21713,27,arbol,34,11,1.17095
21714,27,arbol,35,0,0.893102
21715,27,arbol,36,12,1.50275
21716,27,arbol,37,2,1.05199
21717,27,arbol,38,12,1.24919
21718,27,arbol,39,0,0.878902
21719,27,arbol,40,11,1.21033
21720,27,arbol,1,0,0.060803
21721,27,arbol,2,0,0.085737
21722,27,arbol,3,0,0.099021
21723,27,arbol,4,9,0.338908
21724,27,arbol,5,0,0.160093
21725,27,arbol,6,0,0.162236
21726,27,arbol,7,8,1.03363
21727,27,arbol,8,4,0.401384
21728,27,arbol,9,0,0.238044
21729,27,arbol,10,8,0.40654
21730,27,arbol,11,10,0.772217
21731,27,arbol,12,10,0.438949
21732,27,arbol,13,11,0.596193
21733,27,arbol,14,0,0.377799
21734,27,arbol,15,0,0.380047
21735,27,arbol,16,0,0.382394
21736,27,arbol,17,11,1.97632
21737,27,arbol,18,8,2.19652
21738,27,arbol,19,5,0.601394
21739,27,arbol,20,0,0.657055
21740,27,arbol,21,8,0.766287
21741,27,arbol,22,8,0.79463
21742,27,arbol,23,0,0.555202
21743,27,arbol,24,0,0.657633
21744,27,arbol,25,2,0.698024
21745,27,arbol,26,0,0.713483
21746,27,arbol,27,11,0.836945
21747,27,arbol,28,0,0.993327
21748,27,arbol,29,1,1.03294
21749,27,arbol,30,1,1.05474
21750,27,arbol,31,0,0.861418
21751,27,arbol,32,11,1.04746
21752,27,arbol,33,4,1.04459
21753,27,arbol,34,4,1.2412
21754,27,arbol,35,14,1.12027
21755,27,arbol,36,0,1.0236
21756,27,arbol,37,0,0.997428
21757,27,arbol,38,0,0.919133
21758,27,arbol,39,0,0.970056
21759,27,arbol,40,11,1.2087
21760,27,arbol,1,0,0.059884
21761,27,arbol,2,0,0.106877
21762,27,arbol,3,0,0.09861
21763,27,arbol,4,12,0.387271
21764,27,arbol,5,2,0.155419
21765,27,arbol,6,10,0.364866
21766,27,arbol,7,8,0.344773
21767,27,arbol,8,11,0.374633
21768,27,arbol,9,9,0.331609
21769,27,arbol,10,0,0.302292
21770,27,arbol,11,0,0.265512
21771,27,arbol,12,0,0.306351
21772,27,arbol,13,0,0.314321
21773,27,arbol,14,0,0.510353
21774,27,arbol,15,2,0.424898
21775,27,arbol,16,5,0.526273
21776,27,arbol,17,0,0.464225
21777,27,arbol,18,8,2.08166
21778,27,arbol,19,6,0.506426
21779,27,arbol,20,11,1.94399
21780,27,arbol,21,0,0.543075
21781,27,arbol,22,0,0.590298
21782,27,arbol,23,1,0.672045
21783,27,arbol,24,1,0.730139
21784,27,arbol,25,1,0.592918
21785,27,arbol,26,12,0.857502
21786,27,arbol,27,0,0.749773
21787,27,arbol,28,0,0.750409
21788,27,arbol,29,5,0.822219
21789,27,arbol,30,11,0.988806
21790,27,arbol,31,2,0.811532
21791,27,arbol,32,0,0.92654
21792,27,arbol,33,11,0.989829
21793,27,arbol,34,2,0.975326
21794,27,arbol,35,8,1.0349
21795,27,arbol,36,2,1.13768
21796,27,arbol,37,0,1.1375
21797,27,arbol,38,4,1.04608
21798,27,arbol,39,2,0.95838
21799,27,arbol,40,8,0.972484
21800,27,arbol,1,0,0.057989
21801,27,arbol,2,2,0.101472
21802,27,arbol,3,11,0.34894
21803,27,arbol,4,11,0.315529
21804,27,arbol,5,11,0.340398
21805,27,arbol,6,6,0.300833
21806,27,arbol,7,12,0.382581
21807,27,arbol,8,8,0.315493
21808,27,arbol,9,10,0.385679
21809,27,arbol,10,8,0.35447
21810,27,arbol,11,10,0.368982
21811,27,arbol,12,6,0.347399
21812,27,arbol,13,6,0.37693
21813,27,arbol,14,11,0.458045
21814,27,arbol,15,8,0.441592
21815,27,arbol,16,6,0.437054
21816,27,arbol,17,11,0.701751
21817,27,arbol,18,8,0.517019
21818,27,arbol,19,6,0.486347
21819,27,arbol,20,9,0.516676
21820,27,arbol,21,4,0.59371
21821,27,arbol,22,8,0.629725
21822,27,arbol,23,11,0.849194
21823,27,arbol,24,0,1.13003
21824,27,arbol,25,0,1.14872
21825,27,arbol,26,8,1.19614
21826,27,arbol,27,8,1.11921
21827,27,arbol,28,14,0.86655
21828,27,arbol,29,8,0.776294
21829,27,arbol,30,11,0.7785
21830,27,arbol,31,10,0.830195
21831,27,arbol,32,11,0.903179
21832,27,arbol,33,11,0.960894
21833,27,arbol,34,0,0.886091
21834,27,arbol,35,0,0.877967
21835,27,arbol,36,0,1.01611
21836,27,arbol,37,2,1.18365
21837,27,arbol,38,3,1.15212
21838,27,arbol,39,5,1.41741
21839,27,arbol,40,0,1.24972
21840,27,arbol,1,0,0.099266
21841,27,arbol,2,6,0.263458
21842,27,arbol,3,6,0.388638
21843,27,arbol,4,0,0.234065
21844,27,arbol,5,6,0.278502
21845,27,arbol,6,0,0.230624
21846,27,arbol,7,11,0.487715
21847,27,arbol,8,5,0.235812
21848,27,arbol,9,10,0.334729
21849,27,arbol,10,13,12.0912
21850,27,arbol,11,0,0.45747
21851,27,arbol,12,0,0.891392
21852,27,arbol,13,0,1.00303
21853,27,arbol,14,0,0.891766
21854,27,arbol,15,0,0.679257
21855,27,arbol,16,11,0.695504
21856,27,arbol,17,0,0.74709
21857,27,arbol,18,0,0.670045
21858,27,arbol,19,0,0.631569
21859,27,arbol,20,1,0.652639
21860,27,arbol,21,12,6.84374
21861,27,arbol,22,0,0.715418
21862,27,arbol,23,0,1.03331
21863,27,arbol,24,0,0.922026
21864,27,arbol,25,9,0.803509
21865,27,arbol,26,8,0.846482
21866,27,arbol,27,3,0.606794
21867,27,arbol,28,0,0.578063
21868,27,arbol,29,8,0.938309
21869,27,arbol,30,8,0.81986
21870,27,arbol,31,8,0.806755
21871,27,arbol,32,8,0.78055
21872,27,arbol,33,8,0.759679
21873,27,arbol,34,8,0.824792
21874,27,arbol,35,8,0.863651
21875,27,arbol,36,8,0.840133
21876,27,arbol,37,0,0.797194
21877,27,arbol,38,5,0.902934
21878,27,arbol,39,0,0.864312
21879,27,arbol,40,6,0.943987
21880,27,arbol,1,0,0.059899
21881,27,arbol,2,0,0.084478
21882,27,arbol,3,2,0.132026
21883,27,arbol,4,0,0.116248
21884,27,arbol,5,0,0.139624
21885,27,arbol,6,0,0.222804
21886,27,arbol,7,0,0.319168
21887,27,arbol,8,10,1.55127
21888,27,arbol,9,8,0.43245
21889,27,arbol,10,12,0.520212
21890,27,arbol,11,0,0.379588
21891,27,arbol,12,1,0.314368
21892,27,arbol,13,11,0.485363
21893,27,arbol,14,0,0.346715
21894,27,arbol,15,0,0.446555
21895,27,arbol,16,11,0.535377
21896,27,arbol,17,0,0.384684
21897,27,arbol,18,0,0.456953
21898,27,arbol,19,8,0.579522
21899,27,arbol,20,14,0.667159
21900,27,arbol,21,6,0.507687
21901,27,arbol,22,11,0.648052
21902,27,arbol,23,14,0.741261
21903,27,arbol,24,7,0.613509
21904,27,arbol,25,13,0.851919
21905,27,arbol,26,8,0.706521
21906,27,arbol,27,8,0.675818
21907,27,arbol,28,8,0.687463
21908,27,arbol,29,8,1.01257
21909,27,arbol,30,0,1.01159
21910,27,arbol,31,6,0.800395
21911,27,arbol,32,11,0.938573
21912,27,arbol,33,8,0.810952
21913,27,arbol,34,6,0.782843
21914,27,arbol,35,6,0.82599
21915,27,arbol,36,6,0.827702
21916,27,arbol,37,9,0.924706
21917,27,arbol,38,8,0.935395
21918,27,arbol,39,8,0.930643
21919,27,arbol,40,8,0.97306
21920,27,arbol,1,0,0.053761
21921,27,arbol,2,1,0.106304
21922,27,arbol,3,8,0.260651
21923,27,arbol,4,8,0.350242
21924,27,arbol,5,11,0.578052
21925,27,arbol,6,8,0.47415
21926,27,arbol,7,8,0.544612
21927,27,arbol,8,7,0.55374
21928,27,arbol,9,6,0.560595
21929,27,arbol,10,5,0.524598
21930,27,arbol,11,0,0.492608
21931,27,arbol,12,6,0.521803
21932,27,arbol,13,2,0.325543
21933,27,arbol,14,2,0.523364
21934,27,arbol,15,9,0.51878
21935,27,arbol,16,4,0.414838
21936,27,arbol,17,11,0.551686
21937,27,arbol,18,6,0.460073
21938,27,arbol,19,4,0.423589
21939,27,arbol,20,10,0.712628
21940,27,arbol,21,12,0.577651
21941,27,arbol,22,6,0.543234
21942,27,arbol,23,9,0.579838
21943,27,arbol,24,9,1.64045
21944,27,arbol,25,0,0.720402
21945,27,arbol,26,11,0.729768
21946,27,arbol,27,0,0.784826
21947,27,arbol,28,13,1.63007
21948,27,arbol,29,2,0.805666
21949,27,arbol,30,2,0.788291
21950,27,arbol,31,11,0.948263
21951,27,arbol,32,0,0.905823
21952,27,arbol,33,17,2.28676
21953,27,arbol,34,11,0.976241
21954,27,arbol,35,14,1.45886
21955,27,arbol,36,0,0.909104
21956,27,arbol,37,0,1.16679
21957,27,arbol,38,0,1.05394
21958,27,arbol,39,4,0.845856
21959,27,arbol,40,11,0.959649
21960,27,arbol,1,0,0.057026
21961,27,arbol,2,5,0.213366
21962,27,arbol,3,5,0.31353
21963,27,arbol,4,11,0.54695
21964,27,arbol,5,8,0.397157
21965,27,arbol,6,6,0.334838
21966,27,arbol,7,11,0.446904
21967,27,arbol,8,8,0.385615
21968,27,arbol,9,11,0.452594
21969,27,arbol,10,10,1.70042
21970,27,arbol,11,0,0.230442
21971,27,arbol,12,6,0.357757
21972,27,arbol,13,4,0.312254
21973,27,arbol,14,8,0.4848
21974,27,arbol,15,6,1.10211
21975,27,arbol,16,2,0.527558
21976,27,arbol,17,1,0.566824
21977,27,arbol,18,1,0.581528
21978,27,arbol,19,10,0.571321
21979,27,arbol,20,8,10.6236
21980,27,arbol,21,8,0.570672
21981,27,arbol,22,6,0.600126
21982,27,arbol,23,6,0.635724
21983,27,arbol,24,9,0.72014
21984,27,arbol,25,0,0.724779
21985,27,arbol,26,9,0.687734
21986,27,arbol,27,8,0.740316
21987,27,arbol,28,8,0.790602
21988,27,arbol,29,9,1.78034
21989,27,arbol,30,7,0.741436
21990,27,arbol,31,0,0.673899
21991,27,arbol,32,0,0.792902
21992,27,arbol,33,8,21.4055
21993,27,arbol,34,11,0.892037
21994,27,arbol,35,11,0.940825
21995,27,arbol,36,13,0.927918
21996,27,arbol,37,8,1.36067
21997,27,arbol,38,15,21.9717
21998,27,arbol,39,5,1.1062
21999,27,arbol,40,10,0.993318
22000,27,completo,1,0,0.103121
22001,27,completo,2,4,0.212283
22002,27,completo,3,6,0.293799
22003,27,completo,4,6,0.260006
22004,27,completo,5,3,0.207777
22005,27,completo,6,7,0.296883
22006,27,completo,7,4,0.244371
22007,27,completo,8,8,0.328959
22008,27,completo,9,7,10.5663
22009,27,completo,10,7,0.337689
22010,27,completo,11,7,0.377432
22011,27,completo,12,7,0.372002
22012,27,completo,13,6,0.342761
22013,27,completo,14,4,0.369566
22014,27,completo,15,7,0.415279
22015,27,completo,16,6,0.394629
22016,27,completo,17,6,0.43171
22017,27,completo,18,4,0.405978
22018,27,completo,19,6,0.464401
22019,27,completo,20,7,0.556911
22020,27,completo,21,5,0.54896
22021,27,completo,22,4,0.530408
22022,27,completo,23,8,0.607808
22023,27,completo,24,5,0.560727
22024,27,completo,25,5,0.581412
22025,27,completo,26,7,0.645343
22026,27,completo,27,7,0.689556
22027,27,completo,28,8,1.23395
22028,27,completo,29,5,0.982964
22029,27,completo,30,4,0.827878
22030,27,completo,31,6,0.860092
22031,27,completo,32,4,0.710718
22032,27,completo,33,5,0.737386
22033,27,completo,34,6,0.969141
22034,27,completo,35,7,0.945915
22035,27,completo,36,2,1.00604
22036,27,completo,37,2,1.11673
22037,27,completo,38,9,0.883493
22038,27,completo,39,4,0.864365
22039,27,completo,40,7,0.977558
22040,27,completo,1,0,0.129275
22041,27,completo,2,5,0.407872
22042,27,completo,3,4,0.240419
22043,27,completo,4,4,0.307357
22044,27,completo,5,7,0.391689
22045,27,completo,6,10,0.4244
22046,27,completo,7,8,0.402154
22047,27,completo,8,2,0.233349
22048,27,completo,9,3,0.240763
22049,27,completo,10,2,0.334274
22050,27,completo,11,1,0.318966
22051,27,completo,12,2,0.482758
22052,27,completo,13,2,0.347115
22053,27,completo,14,9,0.455821
22054,27,completo,15,7,0.491032
22055,27,completo,16,3,0.411961
22056,27,completo,17,8,0.494092
22057,27,completo,18,3,0.56112
22058,27,completo,19,9,0.669099
22059,27,completo,20,8,0.619008
22060,27,completo,21,3,0.60962
22061,27,completo,22,3,0.54663
22062,27,completo,23,1,0.574313
22063,27,completo,24,7,0.640098
22064,27,completo,25,9,0.810786
22065,27,completo,26,3,0.750747
22066,27,completo,27,3,0.635434
22067,27,completo,28,2,0.740378
22068,27,completo,29,5,0.77282
22069,27,completo,30,3,0.74036
22070,27,completo,31,8,0.763628
22071,27,completo,32,7,0.791855
22072,27,completo,33,7,1.00639
22073,27,completo,34,3,0.945724
22074,27,completo,35,3,0.991472
22075,27,completo,36,7,0.923241
22076,27,completo,37,3,0.82519
22077,27,completo,38,5,1.01881
22078,27,completo,39,7,1.15266
22079,27,completo,40,3,1.03042
22080,27,completo,1,0,0.148672
22081,27,completo,2,2,0.224431
22082,27,completo,3,4,0.283396
22083,27,completo,4,7,0.334126
22084,27,completo,5,3,0.213561
22085,27,completo,6,7,0.372964
22086,27,completo,7,3,0.243078
22087,27,completo,8,5,0.25525
22088,27,completo,9,7,0.599445
22089,27,completo,10,3,0.294644
22090,27,completo,11,7,0.385981
22091,27,completo,12,7,0.426706
22092,27,completo,13,7,0.418458
22093,27,completo,14,2,0.3741
22094,27,completo,15,7,0.455408
22095,27,completo,16,9,0.498078
22096,27,completo,17,2,0.465353
22097,27,completo,18,7,0.60135
22098,27,completo,19,8,0.557732
22099,27,completo,20,2,0.529776
22100,27,completo,21,6,0.636705
22101,27,completo,22,3,0.539609
22102,27,completo,23,1,0.599979
22103,27,completo,24,3,0.662452
22104,27,completo,25,5,0.68818
22105,27,completo,26,8,0.727707
22106,27,completo,27,7,0.807869
22107,27,completo,28,3,0.76495
22108,27,completo,29,3,0.884411
22109,27,completo,30,3,0.79123
22110,27,completo,31,3,0.91723
22111,27,completo,32,3,0.817052
22112,27,completo,33,7,1.06143
22113,27,completo,34,3,0.965594
22114,27,completo,35,3,1.13966
22115,27,completo,36,1,0.993003
22116,27,completo,37,7,1.0652
22117,27,completo,38,7,0.972798
22118,27,completo,39,3,1.12258
22119,27,completo,40,7,1.08245
22120,27,completo,1,0,0.096473
22121,27,completo,2,3,0.211625
22122,27,completo,3,3,0.300051
22123,27,completo,4,3,0.237445
22124,27,completo,5,7,0.356278
22125,27,completo,6,7,0.317943
22126,27,completo,7,7,0.345781
22127,27,completo,8,3,0.263678
22128,27,completo,9,7,0.322119
22129,27,completo,10,8,0.364339
22130,27,completo,11,0,0.352208
22131,27,completo,12,3,0.342819
22132,27,completo,13,7,0.388288
22133,27,completo,14,8,0.440395
22134,27,completo,15,3,0.417658
22135,27,completo,16,5,0.41589
22136,27,completo,17,7,0.460784
22137,27,completo,18,2,0.497979
22138,27,completo,19,3,0.502632
22139,27,completo,20,3,0.575181
22140,27,completo,21,2,0.504744
22141,27,completo,22,7,0.650081
22142,27,completo,23,3,0.602344
22143,27,completo,24,7,0.698893
22144,27,completo,25,3,0.644285
22145,27,completo,26,2,0.618656
22146,27,completo,27,8,0.731926
22147,27,completo,28,3,0.776968
22148,27,completo,29,3,0.772401
22149,27,completo,30,8,0.81585
22150,27,completo,31,3,0.882436
22151,27,completo,32,7,0.954621
22152,27,completo,33,3,0.903204
22153,27,completo,34,3,0.937558
22154,27,completo,35,8,1.07083
22155,27,completo,36,5,0.869717
22156,27,completo,37,7,1.06766
22157,27,completo,38,3,1.02354
22158,27,completo,39,4,0.957386
22159,27,completo,40,1,1.01765
22160,27,completo,1,0,0.12651
22161,27,completo,2,1,0.166015
22162,27,completo,3,3,0.22354
22163,27,completo,4,7,0.355119
22164,27,completo,5,3,0.252196
22165,27,completo,6,1,0.235683
22166,27,completo,7,1,0.191719
22167,27,completo,8,1,0.227295
22168,27,completo,9,7,0.421402
22169,27,completo,10,7,0.348768
22170,27,completo,11,3,0.289019
22171,27,completo,12,7,0.462414
22172,27,completo,13,8,0.435822
22173,27,completo,14,7,0.410444
22174,27,completo,15,7,0.4105
22175,27,completo,16,8,0.57556
22176,27,completo,17,3,0.470106
22177,27,completo,18,5,0.535364
22178,27,completo,19,4,0.55602
22179,27,completo,20,1,0.5151
22180,27,completo,21,5,0.691064
22181,27,completo,22,7,0.566134
22182,27,completo,23,2,0.721788
22183,27,completo,24,8,0.645464
22184,27,completo,25,3,0.757142
22185,27,completo,26,3,0.698733
22186,27,completo,27,7,0.782878
22187,27,completo,28,7,0.841146
22188,27,completo,29,7,0.922566
22189,27,completo,30,3,0.877311
22190,27,completo,31,8,0.839927
22191,27,completo,32,3,0.94612
22192,27,completo,33,3,0.781102
22193,27,completo,34,3,0.999989
22194,27,completo,35,3,0.882148
22195,27,completo,36,8,0.956752
22196,27,completo,37,7,1.01678
22197,27,completo,38,3,1.04584
22198,27,completo,39,3,0.971931
22199,27,completo,40,7,1.22461
22200,27,completo,1,0,0.129468
22201,27,completo,2,1,0.163913
22202,27,completo,3,6,0.327125
22203,27,completo,4,3,0.294381
22204,27,completo,5,3,0.251021
22205,27,completo,6,3,0.287335
22206,27,completo,7,3,0.279683
22207,27,completo,8,7,0.389806
22208,27,completo,9,3,0.275254
22209,27,completo,10,2,0.266034
22210,27,completo,11,8,0.394449
22211,27,completo,12,8,0.40565
22212,27,completo,13,3,0.328822
22213,27,completo,14,1,0.455921
22214,27,completo,15,3,0.468871
22215,27,completo,16,10,0.512904
22216,27,completo,17,7,0.504763
22217,27,completo,18,3,0.530598
22218,27,completo,19,3,0.65585
22219,27,completo,20,6,0.62673
22220,27,completo,21,10,0.707561
22221,27,completo,22,8,0.667315
22222,27,completo,23,8,0.638273
22223,27,completo,24,7,0.804788
22224,27,completo,25,3,0.697348
22225,27,completo,26,3,0.624861
22226,27,completo,27,3,0.72571
22227,27,completo,28,1,0.723361
22228,27,completo,29,7,0.8853
22229,27,completo,30,7,0.959851
22230,27,completo,31,7,0.955788
22231,27,completo,32,3,0.8597
22232,27,completo,33,7,0.935814
22233,27,completo,34,5,0.933976
22234,27,completo,35,7,0.952918
22235,27,completo,36,8,1.0825
22236,27,completo,37,10,1.05896
22237,27,completo,38,3,1.2197
22238,27,completo,39,7,1.21712
22239,27,completo,40,3,1.05363
22240,27,completo,1,0,0.141461
22241,27,completo,2,1,0.161475
22242,27,completo,3,5,0.363234
22243,27,completo,4,7,0.354898
22244,27,completo,5,3,0.244628
22245,27,completo,6,3,0.32048
22246,27,completo,7,8,0.352856
22247,27,completo,8,2,0.210128
22248,27,completo,9,2,0.234296
22249,27,completo,10,8,0.379565
22250,27,completo,11,8,0.368608
22251,27,completo,12,3,0.32446
22252,27,completo,13,7,0.405338
22253,27,completo,14,7,0.430854
22254,27,completo,15,7,0.481628
22255,27,completo,16,3,0.426809
22256,27,completo,17,4,0.54695
22257,27,completo,18,8,0.564862
22258,27,completo,19,8,0.595269
22259,27,completo,20,3,0.54012
22260,27,completo,21,7,0.6355
22261,27,completo,22,2,0.660752
22262,27,completo,23,7,0.861848
22263,27,completo,24,3,0.685375
22264,27,completo,25,3,0.595784
22265,27,completo,26,8,0.708106
22266,27,completo,27,2,0.820302
22267,27,completo,28,8,0.790823
22268,27,completo,29,0,0.770852
22269,27,completo,30,2,0.765843
22270,27,completo,31,7,0.860743
22271,27,completo,32,8,0.780537
22272,27,completo,33,4,0.846685
22273,27,completo,34,3,0.968302
22274,27,completo,35,6,0.967549
22275,27,completo,36,7,0.919601
22276,27,completo,37,3,1.23114
22277,27,completo,38,7,1.06954
22278,27,completo,39,7,1.19168
22279,27,completo,40,10,1.159
22280,27,completo,1,0,0.130725
22281,27,completo,2,4,0.264187
22282,27,completo,3,3,0.251068
22283,27,completo,4,8,0.325988
22284,27,completo,5,3,0.277537
22285,27,completo,6,7,0.40408
22286,27,completo,7,3,0.244948
22287,27,completo,8,2,0.28917
22288,27,completo,9,1,0.237518
22289,27,completo,10,7,0.359414
22290,27,completo,11,3,0.292096
22291,27,completo,12,1,0.336327
22292,27,completo,13,7,0.384187
22293,27,completo,14,8,0.424724
22294,27,completo,15,3,0.431987
22295,27,completo,16,7,0.44834
22296,27,completo,17,2,0.423271
22297,27,completo,18,7,0.535068
22298,27,completo,19,3,0.50201
22299,27,completo,20,1,0.475222
22300,27,completo,21,7,0.601325
22301,27,completo,22,8,0.737206
22302,27,completo,23,7,0.702959
22303,27,completo,24,7,0.682274
22304,27,completo,25,7,0.795214
22305,27,completo,26,3,0.683496
22306,27,completo,27,1,0.817875
22307,27,completo,28,7,0.774865
22308,27,completo,29,7,0.926328
22309,27,completo,30,7,0.898107
22310,27,completo,31,7,0.894084
22311,27,completo,32,3,0.834594
22312,27,completo,33,3,0.897786
22313,27,completo,34,8,0.954158
22314,27,completo,35,2,0.943242
22315,27,completo,36,7,1.06192
22316,27,completo,37,3,1.0339
22317,27,completo,38,2,0.866207
22318,27,completo,39,5,0.991317
22319,27,completo,40,1,0.989348
22320,27,completo,1,0,0.162821
22321,27,completo,2,1,0.16638
22322,27,completo,3,7,0.374984
22323,27,completo,4,7,0.370876
22324,27,completo,5,8,0.332946
22325,27,completo,6,3,0.31313
22326,27,completo,7,3,0.285495
22327,27,completo,8,2,0.226667
22328,27,completo,9,1,0.277029
22329,27,completo,10,1,0.290467
22330,27,completo,11,7,0.360515
22331,27,completo,12,8,0.421402
22332,27,completo,13,8,0.414638
22333,27,completo,14,2,0.331307
22334,27,completo,15,3,0.509526
22335,27,completo,16,1,0.415763
22336,27,completo,17,2,0.481872
22337,27,completo,18,7,0.546267
22338,27,completo,19,3,0.593134
22339,27,completo,20,3,0.51818
22340,27,completo,21,2,0.522436
22341,27,completo,22,1,0.532356
22342,27,completo,23,1,0.5303
22343,27,completo,24,7,0.762757
22344,27,completo,25,8,0.638682
22345,27,completo,26,8,0.70882
22346,27,completo,27,8,0.702457
22347,27,completo,28,4,0.63333
22348,27,completo,29,4,0.931306
22349,27,completo,30,7,0.842097
22350,27,completo,31,7,0.842269
22351,27,completo,32,8,0.817513
22352,27,completo,33,7,0.918206
22353,27,completo,34,10,1.02143
22354,27,completo,35,3,1.03635
22355,27,completo,36,7,1.08248
